count,obj_id,meta_url,source_url,source_path,source_md5,image_path,image_md5,title,artist_display_name,dominant_color,dominant_color_hex,r,g,b,r_jitter10x_bw,g_jitter10x_bw,b_jitter10x_bw,color_jitter10x_bw,gridX,gridY,umap_jitter_X,umap_jitter_Y,umapX,umapY,cluster
183,437453,https://collectionapi.metmuseum.org/public/collection/v1/objects/437453,https://images.metmuseum.org/CRDImages/ep/original/DP162172.jpg,unprocessed/image-437453.png,cb09480bf421a25def021cfefe6507a4,images/437453-00.png,22ccf71e62faa3c79a86179dca832e1c,Portrait of a Woman,Sir Joshua Reynolds,"(110, 106, 91)",#6e6a5b,110,106,91,114,121,85,#727955,0.82857,0.35135,0.84884,0.25581,0.82732,0.25971,Cluster 2
184,547826,https://collectionapi.metmuseum.org/public/collection/v1/objects/547826,https://images.metmuseum.org/CRDImages/eg/original/29I_E14R3.jpg,unprocessed/image-547826.png,760bb73759ec5ae51e6ff4a4fb2cf80d,images/547826-00.png,2c5fc915f6dba8e84f92b41bf35800bd,Mask of a woman with corkscrew locks and bang,,"(163, 156, 141)",#a39c8d,163,156,141,162,149,154,#a2959a,-0.77143,-0.18919,-0.88372,-0.12791,-0.91747,-0.08684,Cluster 1
185,545477,https://collectionapi.metmuseum.org/public/collection/v1/objects/545477,https://images.metmuseum.org/CRDImages/eg/original/DP302516.jpg,unprocessed/image-545477.png,10de325f67ac9c685f2ad7dc752c01c1,images/545477-00.png,94470bfac2c2c0adabe122bfee0cb0c9,Statuette of the Steward Senbi,,"(110, 88, 67)",#6e5843,110,88,67,97,86,85,#615655,-0.88571,-0.2973,-0.94186,-0.13953,-0.90555,-0.10593,Cluster 1
186,248727,https://collectionapi.metmuseum.org/public/collection/v1/objects/248727,https://images.metmuseum.org/CRDImages/gr/original/DT203386.jpg,unprocessed/image-248727.png,c1c2937b91328956d020999ce6647748,images/248727-00.png,ac4a5d70a5c166b3a11990f232e3d53c,Terracotta kantharos (drinking cup with high handles): two female heads,Brygos Painter,"(152, 109, 71)",#986d47,152,109,71,147,129,75,#93814b,-0.94286,-0.72973,-0.94186,-0.25581,-0.93219,-0.24508,Cluster 1
187,437061,https://collectionapi.metmuseum.org/public/collection/v1/objects/437061,https://images.metmuseum.org/CRDImages/ep/original/DT1466.jpg,unprocessed/image-437061.png,abeeb3bcdfbf774c8e6eb34648d4ec3e,images/437061-00.png,3ea1f9a00a661116253f815c5c2b2bf5,Salvator Mundi,Hans Memling,"(98, 89, 90)",#62595a,98,89,90,80,96,64,#506040,-0.25714,0.24324,0.19767,0.44186,0.20063,0.43392,Cluster 9
188,19826,https://collectionapi.metmuseum.org/public/collection/v1/objects/19826,https://images.metmuseum.org/CRDImages/ad/original/DP218093.jpg,unprocessed/image-19826.png,13af4c3e9aedd42be86df1fb3d8b1306,images/19826-00.png,4bd31b260ab34dee9d854d5d92cc0603,James DeLancey,Gilbert Stuart,"(103, 71, 50)",#674732,103,71,50,114,84,20,#725414,0.65714,-0.18919,0.68605,-0.51163,0.68165,-0.50611,Cluster 4
189,399819,https://collectionapi.metmuseum.org/public/collection/v1/objects/399819,https://images.metmuseum.org/CRDImages/dp/original/DP825283.jpg,unprocessed/image-399819.png,fac5cfef9c0963deb370ff64777251b6,images/399819-00.png,54639d07d6dc25cfeac30e2b18cbe501,William Hogarth,Benjamin Smith,"(111, 102, 89)",#6f6659,111,102,89,123,97,89,#7b6159,-0.31429,-0.45946,-0.2907,-0.30233,-0.28917,-0.30036,Cluster 8
190,10794,https://collectionapi.metmuseum.org/public/collection/v1/objects/10794,https://images.metmuseum.org/CRDImages/ad/original/ap63.36.jpg,unprocessed/image-10794.png,8141257b66ab8994caf7af104500cf89,images/10794-00.png,dde5d45d6d9b055bea3fbf5d97271361,Luman Reed,Asher Brown Durand,"(81, 79, 54)",#514f36,81,79,54,79,96,51,#4f6033,0.31429,-0.40541,0.44186,-0.40698,0.42526,-0.40727,Cluster 5
191,435835,https://collectionapi.metmuseum.org/public/collection/v1/objects/435835,https://images.metmuseum.org/CRDImages/ep/original/DT363544.jpg,unprocessed/image-435835.png,1966fad1290f58c01fc724d874b9f6df,images/435835-00.png,8e2c0d0cb8ab678c9f3a89743023e083,Portrait of a Woman,Bernardino Campi,"(111, 101, 53)",#6f6535,111,101,53,105,90,47,#695a2f,1,0.40541,0.93023,0.22093,0.91845,0.22211,Cluster 2
192,12818,https://collectionapi.metmuseum.org/public/collection/v1/objects/12818,https://images.metmuseum.org/CRDImages/ad/original/DP168949.jpg,unprocessed/image-12818.png,537a3ba3ca47781a3f350664ab9ca283,images/12818-00.png,a5e88dbe1f921cc109e22c10154e944b,Mrs. Nathaniel Chapman (Rebekah Biddle),Benjamin Trott,"(103, 91, 77)",#675b4d,103,91,77,96,80,75,#60504b,0.14286,0.67568,0.55814,0.77907,0.55311,0.77595,Cluster 7
193,436662,https://collectionapi.metmuseum.org/public/collection/v1/objects/436662,https://images.metmuseum.org/CRDImages/ep/original/DP331439.jpg,unprocessed/image-436662.png,5e03a7d64c2f0087264bc2e3d88e899e,images/436662-00.png,9285d891e215434684a87ffaee1acbb7,"Margaret More (1505–1544), Wife of William Roper",Hans Holbein the Younger,"(66, 63, 62)",#423f3e,66,63,62,63,63,57,#3f3f39,-0.37143,0.78378,0.11628,0.82558,0.12714,0.83292,Cluster 10
194,11408,https://collectionapi.metmuseum.org/public/collection/v1/objects/11408,https://images.metmuseum.org/CRDImages/ad/original/DP-15885-001.jpg,unprocessed/image-11408.png,5296e55eaddeb25e52fef4c6fe5e1ca9,images/11408-00.png,6c5a5abb1ce6acb3302c5379a769aa7f,Self-portrait,Jacob Hart Lazarus,"(62, 51, 37)",#3e3325,62,51,37,70,41,39,#462927,0.37143,-0.02703,0.52326,-0.27907,0.50981,-0.28175,Cluster 5
195,12827,https://collectionapi.metmuseum.org/public/collection/v1/objects/12827,https://images.metmuseum.org/CRDImages/ad/original/ap22.76.2.jpg,unprocessed/image-12827.png,44dc61463cd1414192578314520fe2d1,images/12827-00.png,b92ca1336692cb3fa9b303772895aff4,Mrs. John Murray,John Trumbull,"(104, 104, 104)",#686868,104,104,104,104,104,104,#686868,-0.25714,0.94595,0.2907,0.97674,0.27139,0.98373,Cluster 10
196,436284,https://collectionapi.metmuseum.org/public/collection/v1/objects/436284,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.41.R.jpg,unprocessed/image-436284.png,1d7976e3c2d5040424e7f33968ddc434,images/436284-00.png,f1ac49c7cf09cbe4973b79e66c3512c5,A Donor Presented by a Saint,Dieric Bouts,"(133, 96, 69)",#856045,133,96,69,127,101,63,#7f653f,-0.14286,0.08108,0.30233,0.17442,0.3033,0.17544,Cluster 9
197,437360,https://collectionapi.metmuseum.org/public/collection/v1/objects/437360,https://images.metmuseum.org/CRDImages/ep/original/DP169400.jpg,unprocessed/image-437360.png,f0926424ceea743fdf8e1c4eea229b54,images/437360-00.png,8a22c5e2a403ee376842b492f9700532,"Lady Maitland (Catherine Connor, died 1865)",Sir Henry Raeburn,"(71, 50, 31)",#47321f,71,50,31,77,53,40,#4d3528,0.71429,0.35135,0.86047,0.2907,0.84153,0.27802,Cluster 2
198,436838,https://collectionapi.metmuseum.org/public/collection/v1/objects/436838,https://images.metmuseum.org/CRDImages/ep/original/DP-14286-015.jpg,unprocessed/image-436838.png,3741bf72e72a175a62da1cd6784e2313,images/436838-00.png,768b50e2bc628c3732a5787c008409ff,The Fortune-Teller,Georges de La Tour,"(106, 82, 55)",#6a5237,106,82,55,115,89,72,#735948,-0.37143,0.83784,0.16279,0.87209,0.16385,0.88097,Cluster 10
199,436838,https://collectionapi.metmuseum.org/public/collection/v1/objects/436838,https://images.metmuseum.org/CRDImages/ep/original/DP-14286-015.jpg,unprocessed/image-436838.png,3741bf72e72a175a62da1cd6784e2313,images/436838-01.png,2878e1c42c612608c69fc6c048b7b62e,The Fortune-Teller,Georges de La Tour,"(88, 63, 43)",#583f2b,88,63,43,89,74,30,#594a1e,-0.25714,0.67568,0.12791,0.76744,0.11641,0.75167,Cluster 10
200,471996,https://collectionapi.metmuseum.org/public/collection/v1/objects/471996,https://images.metmuseum.org/CRDImages/cl/original/LC-1976_89-1.jpg,unprocessed/image-471996.png,3ec9bbce18e47afb2f166ea4b8d4c71a,images/471996-00.png,22827fecd9d76dae1be3fa918eaf1c85,Reliquary Bust of a Female Saint,,"(148, 121, 95)",#94795f,148,121,95,140,124,92,#8c7c5c,-0.88571,-0.08108,-0.94186,0,-0.93589,0.00147,Cluster 1
201,435804,https://collectionapi.metmuseum.org/public/collection/v1/objects/435804,https://images.metmuseum.org/CRDImages/ep/original/DP164865.jpg,unprocessed/image-435804.png,7a577542b1dc915dd9e5aed0a697e0a0,images/435804-00.png,4184ee93f036eb21ae7cc405c6369822,Katharina Merian,Hans Brosamer,"(109, 98, 64)",#6d6240,109,98,64,99,94,56,#635e38,-0.65714,0.83784,-0.25581,0.59302,-0.26812,0.595,Cluster 3
202,437368,https://collectionapi.metmuseum.org/public/collection/v1/objects/437368,https://images.metmuseum.org/CRDImages/ep/original/DP-15089-001.jpg,unprocessed/image-437368.png,f31e66046335563a05596fab623b0959,images/437368-01.png,3207ff627c64a28e6ea4722d7d9a8540,Madonna and Child with Saint Joseph and an Angel,Raffaellino del Garbo (also known as Raffaelle de' Capponi and Raffaelle de' Carli),"(93, 87, 75)",#5d574b,93,87,75,83,96,64,#536040,-0.54286,0.45946,-0.01163,0.4186,-0.02289,0.41314,Cluster 3
203,10863,https://collectionapi.metmuseum.org/public/collection/v1/objects/10863,https://images.metmuseum.org/CRDImages/ad/original/ap74.41.jpg,unprocessed/image-10863.png,6baf8c2665de72e5052b5211e255aef9,images/10863-00.png,b2bc958e1433b5e0d08b092030bac0f7,Melpomene,Joseph Fagnani,"(67, 67, 67)",#434343,67,67,67,67,67,67,#434343,0.31429,-0.83784,0.15116,-0.97674,0.1443,-0.96439,Cluster 6
204,436984,https://collectionapi.metmuseum.org/public/collection/v1/objects/436984,https://images.metmuseum.org/CRDImages/ep/original/DT5275.jpg,unprocessed/image-436984.png,c41f56783b22c92b8be08e6f76dc54f9,images/436984-01.png,3458dde497c2ee3b46bae4fc287e77c0,The Adoration of the Magi,Quinten Massys,"(124, 85, 56)",#7c5538,124,85,56,124,90,69,#7c5a45,-0.71429,-0.02703,-0.37209,0.03488,-0.38396,0.03875,Cluster X
205,436984,https://collectionapi.metmuseum.org/public/collection/v1/objects/436984,https://images.metmuseum.org/CRDImages/ep/original/DT5275.jpg,unprocessed/image-436984.png,c41f56783b22c92b8be08e6f76dc54f9,images/436984-02.png,45ee40ca0ee6c92795dcb4965a1e1994,The Adoration of the Magi,Quinten Massys,"(121, 98, 77)",#79624d,121,98,77,128,103,98,#806762,0.42857,0.89189,0.74419,0.7093,0.73169,0.70241,Cluster 7
206,436538,https://collectionapi.metmuseum.org/public/collection/v1/objects/436538,https://images.metmuseum.org/CRDImages/ep/original/DP231747.jpg,unprocessed/image-436538.png,e661f81b728748b2ba0db80319730d8e,images/436538-00.png,6034bdb4f95d30bb67a203044f4741e3,Portrait of a Man,Jan Gossart (called Mabuse),"(45, 35, 24)",#2d2318,45,35,24,44,44,28,#2c2c1c,-0.65714,0.89189,-0.24419,0.5814,-0.25265,0.58013,Cluster 3
207,435597,https://collectionapi.metmuseum.org/public/collection/v1/objects/435597,https://images.metmuseum.org/CRDImages/ep/original/DP121324.jpg,unprocessed/image-435597.png,ead0fed9e60d92e6427d412307071f1f,images/435597-00.png,b4ab4f9ae1e68299e948c8cf525a8834,Portrait of an Old Woman,Jacob Backer,"(130, 97, 75)",#82614b,130,97,75,120,90,80,#785a50,-0.65714,0.35135,-0.13953,0.36047,-0.14421,0.36341,Cluster 3
208,11705,https://collectionapi.metmuseum.org/public/collection/v1/objects/11705,https://images.metmuseum.org/CRDImages/ad/original/DP161474.jpg,unprocessed/image-11705.png,12b3adb435b8521947ef4d63de7e76b0,images/11705-00.png,bcbc6a39c5a273a5955c79e95ade5eee,General Henry Knox,Charles Willson Peale,"(124, 121, 109)",#7c796d,124,121,109,114,123,110,#727b6e,-0.31429,0.35135,0.2907,0.48837,0.27383,0.48041,Cluster 9
209,436210,https://collectionapi.metmuseum.org/public/collection/v1/objects/436210,https://images.metmuseum.org/CRDImages/ep/original/DP145902.jpg,unprocessed/image-436210.png,43444a3bcc2066eccc644ebf8672e3ee,images/436210-00.png,40751b2b5a22c0ae3e71f93e863caf9b,Self-Portrait,Gerrit Dou,"(65, 47, 31)",#412f1f,65,47,31,64,56,25,#403819,-0.6,0.94595,-0.23256,0.61628,-0.22671,0.61146,Cluster 3
210,15200,https://collectionapi.metmuseum.org/public/collection/v1/objects/15200,https://images.metmuseum.org/CRDImages/ad/original/DP168986.jpg,unprocessed/image-15200.png,6e1e01e7ed3525cfb7bca81502d052c4,images/15200-00.png,8c41c532a75d2bc670901f31fd8f49d9,Alfred Sully,Thomas Sully,"(107, 87, 78)",#6b574e,107,87,78,103,82,67,#675243,-0.82857,0.72973,-0.38372,0.5814,-0.38938,0.56269,Cluster 3
211,19718,https://collectionapi.metmuseum.org/public/collection/v1/objects/19718,https://images.metmuseum.org/CRDImages/ad/original/DP157979.jpg,unprocessed/image-19718.png,fd73a5632755aab646dac7b40bdf1614,images/19718-00.png,2be725a04fef3b786c3d119326a557fc,Catherine Augusta Wilmerding,Henry Colton Shumway,"(108, 65, 49)",#6c4131,108,65,49,111,62,35,#6f3e23,0.54286,0.89189,0.75581,0.72093,0.75315,0.71874,Cluster 7
212,12661,https://collectionapi.metmuseum.org/public/collection/v1/objects/12661,https://images.metmuseum.org/CRDImages/ad/original/ap24.109.84.jpg,unprocessed/image-12661.png,999d27e29d1062ed661366a6fd308371,images/12661-00.png,f7a15c1079e50de8b2b324800af4e123,Commodore Isaac Hull,Gilbert Stuart,"(100, 100, 100)",#646464,100,100,100,100,100,100,#646464,0.77143,-0.62162,0.76744,-0.75581,0.75909,-0.76513,Cluster X
213,437825,https://collectionapi.metmuseum.org/public/collection/v1/objects/437825,https://images.metmuseum.org/CRDImages/ep/original/DT2774.jpg,unprocessed/image-437825.png,aaf819dd16a093d0fa43727cac931ea0,images/437825-00.png,8bd63be2f0fca7860a7a25d5fb5ac60f,Portrait of a Man,Titian (Tiziano Vecellio),"(81, 47, 22)",#512f16,81,47,22,82,34,5,#522205,0.31429,0.51351,0.74419,0.5,0.74173,0.49366,Cluster 2
214,209063,https://collectionapi.metmuseum.org/public/collection/v1/objects/209063,https://images.metmuseum.org/CRDImages/es/original/DT572.jpg,unprocessed/image-209063.png,cb5d17aa1898fb73d2266254000f0896,images/209063-00.png,e6bf1e523e44a0a155adcfb9a2cedf2f,"Henri d'Albret (1503–55), King of Navarre",Léonard Limosin,"(68, 76, 98)",#444c62,68,76,98,84,76,99,#544c63,-0.77143,0.83784,-0.30233,0.59302,-0.3075,0.58965,Cluster 3
215,338518,https://collectionapi.metmuseum.org/public/collection/v1/objects/338518,https://images.metmuseum.org/CRDImages/dp/original/DR45.jpg,unprocessed/image-338518.png,6d650ff5ce506809e5bd03347b08dfb8,images/338518-00.png,8e2c587d06fa93f6dc63066c2c300a69,The Bone Player,Jean-Baptiste Adolphe Lafosse,"(133, 117, 104)",#857568,133,117,104,126,109,113,#7e6d71,-0.77143,0.62162,-0.38372,0.53488,-0.4078,0.51762,Cluster 3
216,437399,https://collectionapi.metmuseum.org/public/collection/v1/objects/437399,https://images.metmuseum.org/CRDImages/ep/original/DP145909.jpg,unprocessed/image-437399.png,82ce357e8d0398182ddec71fef2fd1d0,images/437399-00.png,dc1b72b5e479589a52495ed2f47c63ca,Man with a Magnifying Glass,Rembrandt (Rembrandt van Rijn),"(40, 28, 19)",#281c13,40,28,19,38,31,15,#261f0f,-0.08571,-0.2973,0.24419,-0.2093,0.23189,-0.20971,Cluster 5
217,466084,https://collectionapi.metmuseum.org/public/collection/v1/objects/466084,https://images.metmuseum.org/CRDImages/md/original/DP-16607-023.jpg,unprocessed/image-466084.png,75a50f51abacf8916fc1462d100c9951,images/466084-00.png,6ccee209897699a35ec5c3ca9b1ba315,Saint Stephen,Hans Leinberger,"(124, 95, 79)",#7c5f4f,124,95,79,118,90,66,#765a42,-0.6,-0.24324,-0.75581,-0.11628,-0.75608,-0.1183,Cluster 1
218,726543,https://collectionapi.metmuseum.org/public/collection/v1/objects/726543,https://images.metmuseum.org/CRDImages/ep/original/DP-17370-001.jpg,unprocessed/image-726543.png,0d4bc0f9bf75a757b593d16e3f48fc14,images/726543-00.png,39ac546cf5ec31d30257b0c61605e92f,Monsignor Giuseppe Spina (1756–1828),Angelica Kauffmann,"(99, 71, 45)",#63472d,99,71,45,88,100,54,#586436,0.88571,-0.24324,0.69767,-0.54651,0.68959,-0.54375,Cluster 4
219,200413,https://collectionapi.metmuseum.org/public/collection/v1/objects/200413,https://images.metmuseum.org/CRDImages/es/original/ep48.187.454.R.jpg,unprocessed/image-200413.png,cbeca36e1325a3e2a249ed3766696736,images/200413-00.png,c6d41d6f74dbf429b538ceaefc2e577d,"Snuffbox with portrait of a member of the French royal family, probably a daughter of Louis XV",Joseph Etienne Blerzy,"(78, 62, 48)",#4e3e30,78,62,48,83,57,39,#533927,-0.14286,0.51351,0.33721,0.55814,0.32208,0.54049,Cluster 9
220,11587,https://collectionapi.metmuseum.org/public/collection/v1/objects/11587,https://images.metmuseum.org/CRDImages/ad/original/DP364319.jpg,unprocessed/image-11587.png,f177b46a4418b46f6319ee094efd5e10,images/11587-00.png,6640f6670fc425693babfe481ef264c9,Henry Clay,Theodore Sidney Moise,"(95, 63, 41)",#5f3f29,95,63,41,86,62,29,#563e1d,0.77143,-0.56757,0.77907,-0.74419,0.76474,-0.73597,Cluster X
221,11674,https://collectionapi.metmuseum.org/public/collection/v1/objects/11674,https://images.metmuseum.org/CRDImages/ad/original/ap25.85.2.jpg,unprocessed/image-11674.png,0b0bbdc77a58110755b32053d6fcb7c4,images/11674-00.png,c92c221fb261b6482184dce5f8eecbd9,Daughter of William Page (Possibly Anne Page),William Page,"(94, 68, 51)",#5e4433,94,68,51,79,71,60,#4f473c,0.31429,0.2973,0.61628,0.30233,0.61604,0.30199,Cluster 2
222,12665,https://collectionapi.metmuseum.org/public/collection/v1/objects/12665,https://images.metmuseum.org/CRDImages/ad/original/ap43.86.1.jpg,unprocessed/image-12665.png,ae02bc55e875e232b93fa7c5754fc2b0,images/12665-00.png,2b5218c9a29a9409ed50881800d05283,George Washington,Gilbert Stuart,"(136, 108, 113)",#886c71,136,108,113,131,102,109,#83666d,0.65714,-0.13514,0.69767,-0.47674,0.67729,-0.46976,Cluster 4
223,437046,https://collectionapi.metmuseum.org/public/collection/v1/objects/437046,https://images.metmuseum.org/CRDImages/ep/original/DP340924.jpg,unprocessed/image-437046.png,4c26e7ccaa3733ae9f2254557e6750e4,images/437046-00.png,7093cd184e424460774e45f518f7e5ab,"María Teresa (1638–1683), Infanta of Spain",Juan Bautista Martínez del Mazo,"(114, 86, 70)",#725646,114,86,70,122,112,63,#7a703f,0.14286,0.24324,0.47674,0.37209,0.46477,0.36987,Cluster 9
224,49345,https://collectionapi.metmuseum.org/public/collection/v1/objects/49345,https://images.metmuseum.org/CRDImages/as/original/DP-14607-068.jpg,unprocessed/image-49345.png,f6c98286b10e7b027467d7a64874579c,images/49345-00.png,6831f3dd21289f1bb288680af0ce869a,"Figure, possibly the God of Wealth in His Military Aspect",,"(100, 96, 87)",#646057,100,96,87,105,114,72,#697248,-0.77143,-0.72973,-0.81395,-0.2907,-0.82204,-0.29461,Cluster 1
225,10136,https://collectionapi.metmuseum.org/public/collection/v1/objects/10136,https://images.metmuseum.org/CRDImages/ad/original/ap29.58.jpg,unprocessed/image-10136.png,052ba51b1734f573dcaaed90d2b441bb,images/10136-00.png,891dd5b39e5ae6819868882d84743732,Mrs. Benjamin Simons,Henry Benbridge,"(126, 100, 105)",#7e6469,126,100,105,117,99,98,#756362,-0.6,0.2973,-0.04651,0.38372,-0.05136,0.38108,Cluster 3
226,707805,https://collectionapi.metmuseum.org/public/collection/v1/objects/707805,https://images.metmuseum.org/CRDImages/dp/original/DP859555.jpg,unprocessed/image-707805.png,e4d4d19c943c757f1b2a5dfd4641280b,images/707805-00.png,a6617e59f41b9a135f72abf6309b0631,Mr. Henderson in the Character of Macbeth,John Jones,"(109, 102, 94)",#6d665e,109,102,94,101,93,89,#655d59,-0.14286,-0.83784,0.02326,-0.68605,0.02114,-0.68136,Cluster 6
227,206321,https://collectionapi.metmuseum.org/public/collection/v1/objects/206321,https://images.metmuseum.org/CRDImages/es/original/DP-14793-001.jpg,unprocessed/image-206321.png,de87642bed4b6a4a26a17bdb9ce7a4c3,images/206321-00.png,2e3eb0d9f9e0cd074a523f57f8b49f68,Triptych with the Mandylion,"The Kremlin Armory Workshops, Moscow","(95, 67, 47)",#5f432f,95,67,47,92,59,48,#5c3b30,-1,0.02703,-0.38372,0.04651,-0.37875,0.04871,Cluster X
228,11175,https://collectionapi.metmuseum.org/public/collection/v1/objects/11175,https://images.metmuseum.org/CRDImages/ad/original/ap25.182.jpg,unprocessed/image-11175.png,40dd54402e50e61aef45fe208ef50da8,images/11175-00.png,13e3d949722d83399233b488feeb5feb,Charles Sumner,William Morris Hunt,"(96, 76, 56)",#604c38,96,76,56,94,71,63,#5e473f,0.2,-0.40541,0.37209,-0.2907,0.37551,-0.28392,Cluster 5
229,437402,https://collectionapi.metmuseum.org/public/collection/v1/objects/437402,https://images.metmuseum.org/CRDImages/ep/original/DP145910.jpg,unprocessed/image-437402.png,81e969dd1e2c856bf3e87a86b94af451,images/437402-00.png,eb74d3eb9a451fede7ab2b3e0c239ed6,Woman with a Pink,Rembrandt (Rembrandt van Rijn),"(64, 46, 26)",#402e1a,64,46,26,70,50,34,#463222,-0.31429,-0.13514,0.19767,-0.04651,0.18214,-0.05949,Cluster 5
230,441227,https://collectionapi.metmuseum.org/public/collection/v1/objects/441227,https://images.metmuseum.org/CRDImages/ep/original/DP255071.jpg,unprocessed/image-441227.png,690070d67c7975b71406c3e00ef40ec2,images/441227-00.png,ba28f5ce0d6c16df412e2daa41de926c,The Holy Family with the Infant Saint John the Baptist,Perino del Vaga (Pietro Buonaccorsi),"(67, 47, 35)",#432f23,67,47,35,62,32,38,#3e2026,-0.42857,0.24324,0,0.45349,0.00132,0.44509,Cluster 3
